iter	RMSE
2935	0.1237454687
2936	0.1237088569
2937	0.1236565371
2938	0.1235960415
2939	0.1235376782
2940	0.123505379
2941	0.1234670164
2942	0.1233693707
2943	0.1233424789
2944	0.1232731993
2945	0.1232134579
2946	0.1231804537
2947	0.1231210062
2948	0.1230807527
2949	0.123040064
2950	0.1230274575
2951	0.1229509999
2952	0.1228485016
2953	0.1228249315
2954	0.1227771337
2955	0.1227504923
2956	0.1226899856
2957	0.1226856515
2958	0.1226552792
2959	0.1226079198
2960	0.1225631562
2961	0.1225121983
2962	0.1224772446
2963	0.1223840608
2964	0.122383573
2965	0.1223601874
2966	0.1223022017
2967	0.1221902666
2968	0.122145301
2969	0.1220756588
2970	0.1220504207
2971	0.1220291966
2972	0.1220033271
2973	0.1219907189
2974	0.1219478289
2975	0.1218849559
2976	0.1217973575
2977	0.1217123667
2978	0.1216832963
2979	0.1216708389
2980	0.1216498724
2981	0.1215517111
2982	0.1215331834
2983	0.121493991
2984	0.1214311266
2985	0.1213698742
2986	0.1213253408
2987	0.1212728821
2988	0.1212199407
2989	0.1211465255
2990	0.1210821694
2991	0.1210087215
2992	0.120953164
2993	0.1208904703
2994	0.1208504096
2995	0.1207348407
2996	0.1206606923
2997	0.1206109374
2998	0.1205743127
2999	0.1205448178
3000	0.1205439374
3001	0.1204691487
3002	0.1203753018
3003	0.1203139973
3004	0.1202577337
3005	0.120226696
3006	0.1202019192
3007	0.1201543407
3008	0.1201271236
3009	0.1200720667
3010	0.1200525194
3011	0.120023236
3012	0.1199656568
3013	0.1199093265
3014	0.1198746818
3015	0.1198365471
3016	0.1197296029
3017	0.119696321
3018	0.1196575678
3019	0.1196076062
3020	0.1195352154
3021	0.11948872
3022	0.1194765174
3023	0.1194400669
3024	0.1193943656
3025	0.1193577788
3026	0.1193239354
3027	0.1192948866
3028	0.1192117759
3029	0.1191411681
3030	0.1191127505
3031	0.1190769579
3032	0.1190541215
3033	0.1190008617
3034	0.1189377147
3035	0.1188570186
3036	0.1187936449
3037	0.1187544818
3038	0.1187417849
3039	0.1187079758
3040	0.1186980097
3041	0.118600554
3042	0.1185539886
3043	0.1184996535
3044	0.1184602644
3045	0.1184450227
3046	0.1183551655
3047	0.1183226246
3048	0.1182569036
3049	0.1182001558
3050	0.1181402379
3051	0.1181118512
3052	0.1180918312
3053	0.1180518032
3054	0.1179862661
3055	0.1179353348
3056	0.1178765506
3057	0.1178185482
3058	0.117719819
3059	0.1176827565
3060	0.1176602552
3061	0.1176503339
3062	0.117601349
3063	0.1175350313
3064	0.1174922728
3065	0.1174362077
3066	0.1173770448
3067	0.1173205018
3068	0.1172345627
3069	0.117121032
3070	0.1170932894
3071	0.1170513584
3072	0.1169865891
3073	0.1168983847
3074	0.1168517263
3075	0.1167901462
3076	0.1167816519
3077	0.1167407378
3078	0.1167126647
3079	0.1166487266
3080	0.1165733405
3081	0.1165503982
3082	0.1165170764
3083	0.1164852931
3084	0.1164334769
3085	0.1163950505
3086	0.1163634365
3087	0.1163445898
3088	0.1163013963
3089	0.1162150106
3090	0.1161899019
3091	0.1161889795
3092	0.1161149984
3093	0.1160867734
3094	0.1160726907
3095	0.1159891825
3096	0.1159513456
3097	0.1158961881
3098	0.1158635355
3099	0.1158095287
3100	0.1157316279
3101	0.1156880094
3102	0.1156550716
3103	0.1156468659
3104	0.1155754997
3105	0.1155636778
3106	0.1155466901
3107	0.1155096903
3108	0.1154286541
3109	0.1154043084
3110	0.1154001223
3111	0.1153700819
3112	0.115340711
3113	0.1152682264
3114	0.1152137423
3115	0.1151730508
3116	0.1151091058
3117	0.1150879632
3118	0.1150493627
3119	0.1150211528
3120	0.1149594782
3121	0.1149054037
3122	0.1148538189
3123	0.1148295871
3124	0.1147585195
3125	0.1147014116
3126	0.1146737386
3127	0.1146097868
3128	0.1146044832
3129	0.1145596278
3130	0.1144607872
3131	0.114419338
3132	0.1143891698
3133	0.1143743791
3134	0.1143325243
3135	0.1143082679
3136	0.1142747103
3137	0.1142405206
3138	0.1141920567
3139	0.1141360268
3140	0.1140736992
3141	0.1139815244
3142	0.1139769329
3143	0.1139143984
3144	0.1138938046
3145	0.1138455448
3146	0.1137081158
3147	0.1136330296
3148	0.1135739671
3149	0.1135333564
3150	0.113523048
3151	0.1134620946
3152	0.1134099684
3153	0.1133803642
3154	0.11331495
3155	0.1132644543
3156	0.1132303982
3157	0.1131922951
3158	0.1131546811
3159	0.1130981284
3160	0.1130610209
3161	0.113025975
3162	0.1129667356
3163	0.1129335109
3164	0.1128505149
3165	0.1128269755
3166	0.112783042
3167	0.1127623179
3168	0.1127327322
3169	0.1126895011
3170	0.1126475405
3171	0.1125997628
3172	0.1125385445
3173	0.1124849874
3174	0.1124742894
3175	0.1124014198
3176	0.1123929553
3177	0.1123538722
3178	0.1123222929
3179	0.1122563293
3180	0.112233045
3181	0.1121970765
3182	0.1121212459
3183	0.1120900482
3184	0.1120297552
3185	0.1119703291
3186	0.1119300262
3187	0.1118519716
3188	0.1117108776
3189	0.1116632043
3190	0.1116499909
3191	0.1116023757
3192	0.1115011612
3193	0.1114747749
3194	0.1113430244
3195	0.1112658713
3196	0.1112235612
3197	0.1111730736
3198	0.1110871216
3199	0.1110060449
3200	0.1109745445
3201	0.1109294941
3202	0.110907009
3203	0.1108872296
3204	0.1108592849
3205	0.1108249512
3206	0.1108068683
3207	0.110751376
3208	0.1107374462
3209	0.1107067529
3210	0.1106647537
3211	0.1106379512
3212	0.1106092864
3213	0.1105430127
3214	0.1105190681
3215	0.110503746
3216	0.1104869871
3217	0.1104029477
3218	0.1103841104
3219	0.1103175176
3220	0.1102665093
3221	0.1102151608
3222	0.1101713243
3223	0.1101494929
3224	0.1101168922
3225	0.1100942591
3226	0.1100085844
3227	0.1099511832
3228	0.1099177107
3229	0.1099034152
3230	0.1098626123
3231	0.109838536
3232	0.1098084226
3233	0.1097452641
3234	0.1097065785
3235	0.1096994751
3236	0.1096747883
3237	0.1096297354
3238	0.1095319584
3239	0.1094566727
3240	0.1094143944
3241	0.1093414634
3242	0.1092800983
3243	0.1092462687
3244	0.109191079
3245	0.1091176853
3246	0.1090632067
3247	0.1090210228
3248	0.1090001762
3249	0.108980089
3250	0.1089657495
3251	0.1089205678
3252	0.1088912613
3253	0.1088411476
3254	0.108815065
3255	0.1087573415
3256	0.1087292267
3257	0.1086693829
3258	0.1086532144
3259	0.1086125705
3260	0.1085755854
3261	0.1085531856
3262	0.1085053325
3263	0.1084492103
3264	0.108386951
3265	0.1083082433
3266	0.1082444964
3267	0.1082267122
3268	0.1081684743
3269	0.1081278037
3270	0.1080878488
3271	0.1080554224
3272	0.1080177227
3273	0.1079821569
3274	0.1079691024
3275	0.1079443299
3276	0.107919207
3277	0.1078851712
3278	0.1078589673
3279	0.1077685863
3280	0.107689592
3281	0.1076711328
3282	0.1076274585
3283	0.1076117676
3284	0.1075910869
3285	0.1075503821
3286	0.1074838729
3287	0.1074381734
3288	0.1073758945
3289	0.1073442849
3290	0.1072437588
3291	0.1072346993
3292	0.1072303614
3293	0.1071887175
3294	0.107135795
3295	0.1071128286
3296	0.1070513714
3297	0.1070448955
3298	0.1069803997
3299	0.1069550987
3300	0.1069288065
3301	0.1069157006
3302	0.1068946773
3303	0.1068463223
3304	0.1067844907
3305	0.1067372807
3306	0.1066831722
3307	0.1066318388
3308	0.1065809911
3309	0.1065654021
3310	0.1065220839
3311	0.1064789188
3312	0.1064354387
3313	0.1063816409
3314	0.1063415106
3315	0.106302714
3316	0.1062542683
3317	0.1062069658
3318	0.1061706392
3319	0.1061527093
3320	0.1061067502
3321	0.1060437501
3322	0.1060165501
3323	0.1059977381
3324	0.1059681898
3325	0.1059244813
3326	0.1058879457
3327	0.1058219629
3328	0.1058003094
3329	0.1057809806
3330	0.1057367071
3331	0.1056829226
3332	0.1056112098
3333	0.1055874043
3334	0.1055550103
3335	0.105524886
3336	0.1054656483
3337	0.1054381609
3338	0.1054061061
3339	0.1053342213
3340	0.1053089571
3341	0.1052884001
3342	0.1052564341
3343	0.1052445827
3344	0.1052147263
3345	0.1051699841
3346	0.1051286012
3347	0.1050717091
3348	0.1050593465
3349	0.1050246682
3350	0.1049860773
3351	0.1049197892
3352	0.1049074356
3353	0.1048743532
3354	0.1047922074
3355	0.1047686476
3356	0.1047175787
3357	0.1046713956
3358	0.1046439317
3359	0.1046103052
3360	0.1045861236
3361	0.1045150549
3362	0.1044615127
3363	0.1044262747
3364	0.1043851159
3365	0.1043691683
3366	0.1043174926
3367	0.1042792565
3368	0.1042337357
3369	0.1042030897
3370	0.1041675397
3371	0.1040953117
3372	0.1040608612
3373	0.1039935276
3374	0.1039732665
3375	0.1039568317
3376	0.1039139447
3377	0.1038350475
3378	0.1038092868
3379	0.103784772
3380	0.103716633
3381	0.1036585325
3382	0.1036040116
3383	0.1035649792
3384	0.1034992201
3385	0.1034252925
3386	0.1033967856
3387	0.1033914572
3388	0.1033466749
3389	0.1032702647
3390	0.1032294224
3391	0.1031960169
3392	0.1031786117
3393	0.103166635
3394	0.1030846113
3395	0.1030546082
3396	0.1030248413
3397	0.1029794847
3398	0.1029581071
3399	0.1028965962
3400	0.1028596088
3401	0.1028531674
3402	0.1028350784
3403	0.1027705802
3404	0.1027146149
3405	0.1026665553
3406	0.1026442431
3407	0.1025761563
3408	0.1025449104
3409	0.1025324571
3410	0.1025011975
3411	0.1024717614
3412	0.102455065
3413	0.1024348166
3414	0.1024171459
3415	0.1023969785
3416	0.1023689933
3417	0.1022887241
3418	0.1022757852
3419	0.1022536203
3420	0.1022113505
3421	0.1021567848
3422	0.1021440106
3423	0.1021006873
3424	0.1020953515
3425	0.102053764
3426	0.1020379684
3427	0.102009595
3428	0.1019483236
3429	0.101914371
3430	0.1018500957
3431	0.1018060532
3432	0.1017860395
3433	0.1017752747
3434	0.1017280332
3435	0.101689818
3436	0.1016358054
3437	0.101616569
3438	0.1016030103
3439	0.1015391962
3440	0.1015029196
3441	0.1014802013
3442	0.1014379083
3443	0.1014035902
3444	0.1013828345
3445	0.1013226718
3446	0.101298104
3447	0.1012723406
3448	0.1012134993
3449	0.1012006226
3450	0.1011452042
3451	0.1010835411
3452	0.1010673001
3453	0.1009854495
3454	0.100964544
3455	0.1009393284
3456	0.1009181329
3457	0.1008709374
3458	0.1008507375
3459	0.1008461977
3460	0.1007707652
3461	0.1007453465
3462	0.100657735
3463	0.1006385881
3464	0.1005794825
3465	0.1005604387
3466	0.1005114875
3467	0.10046682
3468	0.1004177254
3469	0.1003895448
3470	0.100356104
3471	0.1003265063
3472	0.1002868582
3473	0.1002122466
3474	0.1001758315
3475	0.100110467
3476	0.100093121
3477	0.1000452913
3478	0.1000272734
3479	0.09998386882
3480	0.09994468849
3481	0.09990013131
3482	0.09987215381
3483	0.09983152547
3484	0.0998136691
3485	0.09975102779
3486	0.09972685962
3487	0.09971737113
3488	0.09970770401
3489	0.09966286628
3490	0.09962496537
3491	0.09958654271
3492	0.0995181838
3493	0.09949064792
3494	0.09944474544
3495	0.0994007392
3496	0.09935284298
3497	0.09930598856
3498	0.09926290093
3499	0.09923056838
3500	0.09917557044
3501	0.09914166856
3502	0.09910390469
3503	0.09907537545
3504	0.09905492719
3505	0.09899300937
3506	0.0989376586
3507	0.09890343496
3508	0.0988746754
3509	0.09885724739
3510	0.09880321632
3511	0.09878315472
3512	0.09875519317
3513	0.09871934488
3514	0.09865532166
3515	0.09862684995
3516	0.09858074767
3517	0.09853334791
3518	0.09849250369
3519	0.0984573205
3520	0.09843624409
3521	0.09838831884
3522	0.09836505518
3523	0.09831054616
3524	0.09827798872
3525	0.09822682842
3526	0.09819821522
3527	0.09816957101
3528	0.09812591954
3529	0.09806481752
3530	0.09804175905
3531	0.09800399823
3532	0.09798619636
3533	0.09793187154
3534	0.09790310163
3535	0.09787646477
3536	0.09786788374
3537	0.09784877022
3538	0.09783162456
3539	0.09782419263
3540	0.09779043935
3541	0.09776299661
3542	0.09772775502
3543	0.09771124361
3544	0.09768372774
3545	0.0976442763
3546	0.09759293459
3547	0.09756327615
3548	0.0975460375
3549	0.09748492641
3550	0.09742584733
3551	0.09738677771
3552	0.09735027819
3553	0.09731399518
3554	0.0972966744
3555	0.09726834255
3556	0.09725267953
3557	0.0972177383
3558	0.09714867209
3559	0.09711853726
3560	0.09710094416
3561	0.09707932924
3562	0.09705869518
3563	0.09705065185
3564	0.09699320633
3565	0.09693393407
3566	0.0969159227
3567	0.09690003162
3568	0.09686962812
3569	0.09685471799
3570	0.09681906101
3571	0.09679129885
3572	0.09676484789
3573	0.0967334011
3574	0.09671073402
3575	0.09668007025
3576	0.09665652227
3577	0.0966011761
3578	0.09657952319
3579	0.09652425336
3580	0.09644907743
3581	0.09642575436
3582	0.09639375228
3583	0.09633741128
3584	0.09629887995
3585	0.09624540733
3586	0.09621799721
3587	0.09616650297
3588	0.09614329928
3589	0.0961227663
3590	0.09606909967
3591	0.09605255881
3592	0.09602152647
3593	0.0960045518
3594	0.09599056377
3595	0.09597769911
3596	0.09591861639
3597	0.09587868713
3598	0.09581862949
3599	0.09578914832
3600	0.09577239055
3601	0.09572356975
3602	0.09569242274
3603	0.09568415914
3604	0.09565647033
3605	0.09563585996
3606	0.09561706544
3607	0.09558950543
3608	0.09556671184
3609	0.09552887144
3610	0.09549820364
3611	0.09547304067
3612	0.09543926669
3613	0.09540429378
3614	0.09539444004
3615	0.09536432783
3616	0.0953070123
3617	0.09529142802
3618	0.09525361954
3619	0.0952358147
3620	0.09522221384
3621	0.09515632642
3622	0.09509272343
3623	0.09509233557
3624	0.09504913121
3625	0.09503308949
3626	0.09497950447
3627	0.09495757186
3628	0.0949427056
3629	0.09490443718
3630	0.09485136252
3631	0.09482629605
3632	0.09476737177
3633	0.09473907188
3634	0.09466860994
3635	0.09461307414
3636	0.0945753975
3637	0.09455426812
3638	0.09448366942
3639	0.09444150673
3640	0.09442130014
3641	0.0943734771
3642	0.09432014395
3643	0.09428588633
3644	0.09425539789
3645	0.0942225281
3646	0.09420128287
3647	0.09417110872
3648	0.09411761127
3649	0.09406540757
3650	0.09403412041
3651	0.09400667917
3652	0.09395581234
3653	0.09391748393
3654	0.09389719053
3655	0.09383172697
3656	0.09379154466
3657	0.09374880826
3658	0.09372322804
3659	0.09369101231
3660	0.09365990591
3661	0.09364653091
3662	0.09362841167
3663	0.09359908664
3664	0.09354558622
3665	0.09349952428
3666	0.0934484895
3667	0.09342489115
3668	0.09337646215
3669	0.09336077332
3670	0.09332519085
3671	0.09330603475
3672	0.09328019956
3673	0.09326522714
3674	0.09323309951
3675	0.09317201456
3676	0.09314868029
3677	0.09308159222
3678	0.09305521611
3679	0.09300047747
3680	0.09297169707
3681	0.0929707648
3682	0.09295833422
3683	0.09291397118
3684	0.0928777143
3685	0.09285244281
3686	0.09283010024
3687	0.09279103426
3688	0.09276366969
3689	0.0927565709
3690	0.09268722215
3691	0.09265960674
3692	0.09261699056
3693	0.09259280761
3694	0.0925513314
3695	0.0925327431
3696	0.09248273532
3697	0.0924180808
3698	0.09238467817
3699	0.09232342808
3700	0.09229526398
3701	0.09225279369
3702	0.09221318102
3703	0.09216906869
3704	0.09215004586
3705	0.09209742534
3706	0.09208882358
3707	0.09205490314
3708	0.09201425034
3709	0.09200262046
3710	0.09196476466
3711	0.09193836357
3712	0.0918585495
3713	0.09183454737
3714	0.09180373506
3715	0.09179057105
3716	0.09177661158
3717	0.09174417814
3718	0.09170427456
3719	0.09163389371
3720	0.09158231758
3721	0.0915611632
3722	0.09151203865
3723	0.09147018679
3724	0.09143389628
3725	0.09138592305
3726	0.09135578294
3727	0.09132389226
3728	0.09129237129
3729	0.09126111802
3730	0.09124290625
3731	0.09122584466
3732	0.09120096221
3733	0.0911683248
3734	0.09115747947
3735	0.09110664365
3736	0.09106640699
3737	0.0910252694
3738	0.09099149759
3739	0.09097674449
3740	0.09095526968
3741	0.09092887692
3742	0.09091298555
3743	0.09087384882
3744	0.09081329325
3745	0.09074840243
3746	0.09073695272
3747	0.09070145377
3748	0.09068156783
3749	0.09064873739
3750	0.09058343955
3751	0.09054364227
3752	0.09050683034
3753	0.090498335
3754	0.09045199263
3755	0.09043629709
3756	0.09041392529
3757	0.0903974429
3758	0.09037577242
3759	0.09031057276
3760	0.09026294982
3761	0.09023521264
3762	0.09018684088
3763	0.09013960695
3764	0.09009047127
3765	0.09004545987
3766	0.09000038103
3767	0.08998896422
3768	0.08993741015
3769	0.08990640564
3770	0.08985773868
3771	0.08983177656
3772	0.08981656408
3773	0.08979917931
3774	0.08976902455
3775	0.08973700193
3776	0.08972842158
3777	0.08970195637
3778	0.08967334905
3779	0.08964217527
3780	0.08962373006
3781	0.0896094215
3782	0.08955515862
3783	0.08954075342
3784	0.08948902523
3785	0.08945914862
3786	0.08939318934
3787	0.08939250388
3788	0.0893581128
3789	0.0893212501
3790	0.08931792488
3791	0.08929137498
3792	0.08926948682
3793	0.0892526296
3794	0.08920169704
3795	0.08917500497
3796	0.08913019064
3797	0.0890869364
3798	0.08906037572
3799	0.08905036191
3800	0.0890193151
3801	0.08899616501
3802	0.08894308363
3803	0.08888678948
3804	0.08883251547
3805	0.08881474924
3806	0.08876026514
3807	0.08873501806
3808	0.08872280474
3809	0.08867290611
3810	0.0886395154
3811	0.08858907534
3812	0.08853696268
3813	0.08851542795
3814	0.08849495432
3815	0.0884487753
3816	0.08843208855
3817	0.08841781793
3818	0.0884025199
3819	0.08836993389
3820	0.08832530539
3821	0.08831607786
3822	0.08827156707
3823	0.08821953732
3824	0.08818449307
3825	0.08812001684
3826	0.08809940632
3827	0.08806119163
3828	0.08804773284
3829	0.08799939125
3830	0.08796642061
3831	0.08791563782
3832	0.0878901486
3833	0.08785112043
3834	0.08782863544
3835	0.08777096422
3836	0.08773737183
3837	0.08770651467
3838	0.08768102135
3839	0.08765405525
3840	0.08763933042
3841	0.08760522188
3842	0.08756828877
3843	0.08755459225
3844	0.08754527187
3845	0.08748330856
3846	0.08744560073
3847	0.0874344365
3848	0.08741267184
3849	0.08736896713
3850	0.08734261352
3851	0.08731864105
3852	0.08727291892
3853	0.0872420575
3854	0.08720306055
3855	0.08716524987
3856	0.08714112239
3857	0.08713207213
3858	0.08707834128
3859	0.08706325665
3860	0.08704006713
3861	0.08702156967
3862	0.08698937718
3863	0.08696868772
3864	0.08695126316
3865	0.08692107299
3866	0.08688288038
3867	0.0868485384
3868	0.08683396649
3869	0.0867916745
3870	0.08676760798
3871	0.08672488893
3872	0.08666369478
3873	0.0866347643
3874	0.08661574315
3875	0.08658958196
3876	0.08656258603
3877	0.08654292129
3878	0.08652254631
3879	0.08649133698
3880	0.08647737642
3881	0.086463847
3882	0.08642634233
3883	0.08639853715
3884	0.08636693703
3885	0.08635561488
3886	0.08632770477
3887	0.08629545489
3888	0.08627322523
3889	0.08625789673
3890	0.08623666401
3891	0.08622279205
3892	0.0862062556
3893	0.08616560191
3894	0.08614857678
3895	0.08612853791
3896	0.08610787493
3897	0.08609958124
3898	0.08605022553
3899	0.08604388606
3900	0.08602804871
3901	0.08596594841
3902	0.0859230696
3903	0.08588190031
3904	0.08585207088
3905	0.08583684597
3906	0.08581917264
3907	0.08579677754
3908	0.08575820207
3909	0.08574674731
3910	0.08573449915
3911	0.08566830117
3912	0.08561754239
3913	0.08556865371
3914	0.08555721196
3915	0.08552384759
3916	0.08548804795
3917	0.08547956223
3918	0.08546846267
3919	0.08544130674
3920	0.0854286416
3921	0.08541001216
3922	0.0853743862
3923	0.08533082244
3924	0.08532884381
3925	0.0852955733
3926	0.08527715706
3927	0.08525350723
3928	0.08522533677
3929	0.08520880675
3930	0.08516048285
3931	0.08511593266
3932	0.085089036
3933	0.08505204783
3934	0.08503911762
3935	0.08495849684
3936	0.08491475599
3937	0.08486393509
3938	0.08485373901
3939	0.08482996077
3940	0.08479739959
3941	0.08475191626
3942	0.08471533342
3943	0.08468335722
3944	0.08463994044
3945	0.08462329513
3946	0.08457782824
3947	0.08456368561
3948	0.08451202665
3949	0.08446406662
3950	0.08444878084
3951	0.08442226927
3952	0.08440179886
3953	0.0843720225
3954	0.08435209908
3955	0.08433219901
3956	0.08428874625
3957	0.08426043165
3958	0.08425062171
3959	0.0842211524
3960	0.08417688792
3961	0.08415209365
3962	0.08413620126
3963	0.08412255439
3964	0.08407293518
3965	0.08403841981
3966	0.08401592113
3967	0.08398682109
3968	0.08394300787
3969	0.08392811478
3970	0.08388598964
3971	0.08384487053
3972	0.08382177074
3973	0.08382104916
3974	0.08377575231
3975	0.08372228557
3976	0.08371558629
3977	0.08369912561
3978	0.08365494795
3979	0.08360237768
3980	0.08355473065
3981	0.08351763573
3982	0.08346613328
3983	0.0834308601
3984	0.08341492669
3985	0.08337674506
3986	0.08335595691
3987	0.08332896779
3988	0.08330629514
3989	0.08328680608
3990	0.08327255337
3991	0.08324098584
3992	0.08322999142
3993	0.08318694657
3994	0.0831611913
3995	0.08312312752
3996	0.08309617829
3997	0.0830495114
3998	0.08303417708
3999	0.082995021
4000	0.08295794672
4001	0.08293923556
4002	0.08293565032
4003	0.08292857074
4004	0.08292037815
4005	0.082909597
4006	0.08288269505
4007	0.08286789125
4008	0.08282455924
4009	0.08281260015
4010	0.08279125768
4011	0.08277324628
4012	0.08272806375
4013	0.08269590304
4014	0.08268653611
4015	0.08267431731
4016	0.08265317883
4017	0.08264577852
4018	0.08261722779
4019	0.08260711387
4020	0.08260152595
4021	0.08256343384
4022	0.08255556582
4023	0.08253206399
4024	0.08249087053
4025	0.08246184555
4026	0.08244765194
4027	0.08241358194
4028	0.08238995343
4029	0.0823580707
4030	0.08231471973
4031	0.08228962416
4032	0.08223237247
4033	0.08222085419
4034	0.08216157246
4035	0.08213086782
4036	0.08209460461
4037	0.08207310683
4038	0.0820320414
4039	0.08199015186
4040	0.08197027453
4041	0.08191732502
4042	0.0818792449
4043	0.08186438901
4044	0.08182264838
4045	0.08177724474
4046	0.08174801145
4047	0.0817147458
4048	0.08169750136
4049	0.0816535287
4050	0.08162313747
4051	0.08160916384
4052	0.08160022274
4053	0.08157401685
4054	0.08155030692
4055	0.08150850846
4056	0.0814724477
4057	0.08144578324
4058	0.08140437185
4059	0.08135728382
4060	0.08132803928
4061	0.08129694896
4062	0.08125750835
4063	0.08124636656
4064	0.08122409186
4065	0.08120162542
4066	0.08118944904
4067	0.08118510092
4068	0.08117127501
4069	0.0811603274
4070	0.08115124949
4071	0.08113290191
4072	0.08111808434
4073	0.0810743677
4074	0.08105956256
4075	0.08101369396
4076	0.08098978197
4077	0.08095815321
4078	0.08091625255
4079	0.08089091109
4080	0.08085715347
4081	0.0808475735
4082	0.08080956046
4083	0.08077787632
4084	0.08074707871
4085	0.08072842101
4086	0.08068261463
4087	0.08066750447
4088	0.080649874
4089	0.08063124355
4090	0.08058364424
4091	0.08055977705
4092	0.08053908601
4093	0.08052031141
4094	0.08049517437
4095	0.08045898736
4096	0.08043686653
4097	0.08041555881
4098	0.08037333157
4099	0.08033481654
4100	0.08027507351
4101	0.08025679262
4102	0.0802164278
4103	0.08018558484
4104	0.08017126316
4105	0.08011768103
4106	0.08011262767
4107	0.08009341175
4108	0.08005633741
4109	0.08004144062
4110	0.08001866413
4111	0.07996597221
4112	0.07992806704
4113	0.0798687966
4114	0.07984164491
4115	0.07983488646
4116	0.07982750269
4117	0.07981176054
4118	0.07979670806
4119	0.07973815939
4120	0.07971557988
4121	0.07966608486
4122	0.0796341135
4123	0.07960488083
4124	0.07957694407
4125	0.07955570803
4126	0.07952566078
4127	0.07950216881
4128	0.07947289736
4129	0.07944363863
4130	0.07942765308
4131	0.07939267281
4132	0.07936108955
4133	0.07933121862
4134	0.0792860763
4135	0.07924701768
4136	0.07924039972
4137	0.07921268306
4138	0.0791562014
4139	0.07913780767
4140	0.07911895336
4141	0.07909658236
4142	0.07906082537
4143	0.07903275638
4144	0.07900033082
4145	0.07897982253
4146	0.07893194135
4147	0.07891052396
4148	0.07889662656
4149	0.07885407595
4150	0.0788318742
4151	0.07880556141
4152	0.07875648006
4153	0.07873223064
4154	0.07872115847
4155	0.07867546184
4156	0.07864777404
4157	0.07862638644
4158	0.07860131416
4159	0.07857845784
4160	0.07857112567
4161	0.07854353551
4162	0.0785359403
4163	0.07851455348
4164	0.07848801505
4165	0.07848115023
4166	0.0784372351
4167	0.07842883164
4168	0.07841924047
4169	0.07837541343
4170	0.07835217132
4171	0.07831508
4172	0.07830483462
4173	0.07827266029
4174	0.07823956392
4175	0.07821338506
4176	0.07819012806
4177	0.07812675502
4178	0.07808770292
4179	0.07807858173
4180	0.07804520395
4181	0.07803951875
4182	0.07799556459
4183	0.07798010166
4184	0.07796624678
4185	0.07796057397
4186	0.07794573312
4187	0.07792948035
4188	0.07789410955
4189	0.07786822261
4190	0.07784023787
4191	0.07781509141
4192	0.07777490324
4193	0.07773259481
4194	0.07770175024
4195	0.07767155651
4196	0.07765693126
4197	0.07763394721
4198	0.07760588364
4199	0.07756383843
4200	0.07752500091
4201	0.07748604178
4202	0.07746517057
4203	0.07742927992
4204	0.07737724656
4205	0.07733496304
4206	0.07729455049
4207	0.07727170556
4208	0.077225399
4209	0.07720447614
4210	0.07719271946
4211	0.07718498009
4212	0.07716791722
4213	0.07711757668
4214	0.07708770333
4215	0.07704096588
4216	0.07700867544
4217	0.07698448318
4218	0.0769468303
4219	0.07690404418
4220	0.07687207485
4221	0.07685479534
4222	0.07682904857
4223	0.07677808656
4224	0.07676580554
4225	0.07673669204
4226	0.07672222997
4227	0.07668821099
4228	0.07666966936
4229	0.07663444506
4230	0.07662231447
4231	0.07657727639
4232	0.07656125374
4233	0.07653393117
4234	0.07649592555
4235	0.07647608851
4236	0.0764482144
4237	0.07643641673
4238	0.07634597997
4239	0.07629820859
4240	0.07627618264
4241	0.07625797288
4242	0.07623998683
4243	0.07622732349
4244	0.07618556762
4245	0.07614401159
4246	0.07610908016
4247	0.07606503716
4248	0.07602342176
4249	0.07601488954
4250	0.07598466411
4251	0.07596301159
4252	0.07593064821
4253	0.07591398486
4254	0.07586732378
4255	0.07582832447
4256	0.07582315667
4257	0.07581382076
4258	0.07580014721
4259	0.07578077665
4260	0.07575991081
4261	0.07574836948
4262	0.07572008221
4263	0.07570767918
4264	0.07569814483
4265	0.07567241131
4266	0.07562069694
4267	0.07558979419
4268	0.07555167101
4269	0.0755285324
4270	0.07549993551
4271	0.07548089199
4272	0.0754721582
4273	0.07546203573
4274	0.07543260334
4275	0.075404658
4276	0.07537721175
4277	0.07535925595
4278	0.07535897603
4279	0.07531971684
4280	0.07528839392
4281	0.07526228156
4282	0.07525740458
4283	0.07522930202
4284	0.07518438982
4285	0.07515145006
4286	0.07514155483
4287	0.07510862018
4288	0.0751024345
4289	0.07508126906
4290	0.07504847047
4291	0.0749935807
4292	0.07495792062
4293	0.07495460996
4294	0.07493601602
4295	0.07490353825
4296	0.07488701153
4297	0.07485580188
4298	0.07482482927
4299	0.07479688795
4300	0.07474646913
4301	0.07473347077
4302	0.07470939564
4303	0.07468180157
4304	0.07466125276
4305	0.07464595912
4306	0.07461485588
4307	0.07454554149
4308	0.07451710196
4309	0.07451102534
4310	0.0744962124
4311	0.07447696189
4312	0.07443389347
4313	0.07439838338
4314	0.07438110671
4315	0.07435665098
4316	0.07434518494
4317	0.07431157677
4318	0.07428464561
4319	0.07427687589
4320	0.07425485796
4321	0.07421732683
4322	0.07421550583
4323	0.07413215634
4324	0.07410512433
4325	0.0740731107
4326	0.07405393462
4327	0.0740334922
4328	0.07398144179
4329	0.07396409478
4330	0.07393510694
4331	0.07390574742
4332	0.07386904775
4333	0.07384365033
4334	0.07380891189
4335	0.07379962512
4336	0.07378736663
4337	0.0737820386
4338	0.07377200681
4339	0.07373693036
